location_name__c,Name,point__Longitude__s,point__Latitude__s
東京都/目黒区/上目黒/五丁目/１７番,ｑ’ｓｍａｒｔ上目黒５丁目店,139.6868,35.64402
東京都/目黒区/上目黒/五丁目/３番,セブンイレブン上目黒5丁目店,139.68916,35.64493
東京都/目黒区/青葉台/一丁目/２９番,セブンイレブン朝日橋店,139.69595,35.64687
東京都/目黒区/青葉台/一丁目/３０番,ナチュラルローソン目黒青葉台一丁目店,139.69672,35.64642
東京都/目黒区/青葉台/二丁目/２１番,ミニストップ青葉台２丁目店,139.69365,35.64827
東京都/目黒区/青葉台/三丁目/１７番,ファミリーマート日清青葉台店,139.69096,35.65064
東京都/目黒区/青葉台/四丁目/４番,エーエムピーエム渋谷神泉町店,139.69235,35.65424
東京都/目黒区/青葉台/四丁目/７番,エーエムピーエム目黒青葉台4丁目店,139.69078,35.65414
東京都/目黒区/洗足/二丁目/２４番,ローソン目黒洗足駅前店,139.69528,35.61024
東京都/目黒区/大橋/二丁目/１０番,セブンイレブン駒場大橋店,139.68712,35.65506
東京都/目黒区/大橋/二丁目/２２番,セブンイレブン目黒大橋2丁目店,139.68542,35.65215
東京都/目黒区/大橋/二丁目/２４番,サンクス池尻大橋店,139.68491,35.65114
東京都/目黒区/鷹番/二丁目/１５番,セブンイレブン目黒鷹番2丁目店,139.68756,35.62937
東京都/目黒区/鷹番/二丁目/１９番,ファミリーマート学芸大学駅東店,139.68665,35.62835
東京都/目黒区/鷹番/二丁目/４番,ローソン学芸大学店,139.68921,35.62906
東京都/目黒区/鷹番/三丁目/１番,ファミリーマート学芸大学駅前店,139.68585,35.62963
東京都/目黒区/鷹番/三丁目/２０番,ローソン目黒鷹番三丁目店,139.68224,35.62961
東京都/目黒区/鷹番/三丁目/２４番,マインマート学芸大学前店,139.68146,35.62883
東京都/目黒区/鷹番/三丁目/８番,スリーエフ学芸大学駅前店,139.68527,35.62942
東京都/目黒区/鷹番/三丁目/８番,エーエムピーエム学芸大学駅前店,139.68527,35.62942
東京都/目黒区/中央町/一丁目/１１番,セブンイレブン目黒中央1丁目店,139.69154,35.6276
東京都/目黒区/中央町/一丁目/１８番,エーエムピーエム目黒中央町1丁目店,139.6899,35.62832
東京都/目黒区/中央町/二丁目/７番,ローソン目黒中央町二丁目店,139.69304,35.63093
東京都/目黒区/中根/一丁目/３番,サンクス都立大学駅前店,139.67584,35.61753
東京都/目黒区/中根/一丁目/３番,エーエムピーエム都立大学駅前店,139.67584,35.61753
東京都/目黒区/中根/二丁目/１１番,セブンイレブン都立大学駅南店,139.67618,35.61527
東京都/目黒区/中根/二丁目/１１番,ナチュラルローソン目黒中根２丁目店,139.67618,35.61527
東京都/目黒区/中町/一丁目/２６番,ローソン目黒中町一丁目店,139.6967,35.62925
東京都/目黒区/中町/二丁目/３２番,ファミリーマート目黒中町店,139.69295,35.6323
東京都/目黒区/中目黒/一丁目/１１番,エーエムピーエム中目黒1丁目店,139.70201,35.64168
東京都/目黒区/中目黒/二丁目/７番,セブンイレブン中目黒店,139.70505,35.63793
東京都/目黒区/中目黒/三丁目/２３番,ローソン中目黒店,139.69838,35.63852
東京都/目黒区/中目黒/三丁目/６番,ファミリーマート河田屋中目黒店,139.70268,35.63921
東京都/目黒区/中目黒/五丁目/２７番,ナチュラルローソン目黒祐天寺前店,139.69478,35.6359
東京都/目黒区/東山/一丁目/２番,エーエムピーエムエーピー|エンタ目黒東山店,139.6933,35.64789
東京都/目黒区/東山/一丁目/３番,新鮮組中目黒店,139.69406,35.64743
東京都/目黒区/東山/一丁目/８番,ローソン目黒東山店,139.69464,35.64673
東京都/目黒区/東山/二丁目/２０番,ミニストップ東山２丁目店,139.68742,35.64618
東京都/目黒区/東山/三丁目/３番,ポプラ池尻大橋店,139.68559,35.65035
東京都/目黒区/東山/三丁目/６番,ファミリーマート東山三丁目店,139.68698,35.65001
東京都/目黒区/東山/三丁目/７番,セブンイレブン目黒東山3丁目店,139.68779,35.64983
東京都/目黒区/南/三丁目/１１番,セブンイレブン目黒南3丁目店,139.68694,35.61196
東京都/目黒区/八雲/一丁目/１１番,（有）米のコスギ,139.67247,35.61783
東京都/目黒区/八雲/一丁目/３番,ミニストップ都立大学店,139.674,35.61907
東京都/目黒区/八雲/二丁目/２４番,ローソン八雲二丁目店,139.66888,35.61734
東京都/目黒区/八雲/五丁目/９番,ローソン駒沢公園店,139.6675,35.62471
東京都/目黒区/八雲/五丁目/１４番,セブンイレブン目黒八雲5丁目店,139.66776,35.62131
東京都/目黒区/碑文谷/一丁目/１７番,コミュニティストア碑文谷１丁目店,139.69089,35.62023
東京都/目黒区/碑文谷/一丁目/２５番,サークルＫ碑文谷一丁目店,139.68889,35.62114
東京都/目黒区/碑文谷/四丁目/２４番,ローソン柿の木坂店,139.68124,35.62068
東京都/目黒区/碑文谷/五丁目/７番,ローソン碑文谷五丁目店,139.68318,35.62244
東京都/目黒区/碑文谷/五丁目/２５番,サンクス碑文谷5丁目店,139.6797,35.62334
東京都/目黒区/碑文谷/六丁目/７番,スリーエフ碑文谷6丁目店,139.68362,35.62669
東京都/目黒区/平町/一丁目/２５番,ナチュラルローソン都立大学駅前店,139.67725,35.61654
東京都/目黒区/目黒/一丁目/３番,エーエムピーエム目黒1丁目店,139.71333,35.6355
東京都/目黒区/目黒/二丁目/１３番,新鮮組目黒店,139.70699,35.63561
東京都/目黒区/目黒/三丁目/９番,ローソン目黒三丁目店,139.70781,35.63277
東京都/目黒区/目黒/四丁目/２３番,セブンイレブン油面店,139.70003,35.63275
東京都/目黒区/目黒本町/一丁目/１０番,サンクス目黒本町店,139.6958,35.626
東京都/目黒区/目黒本町/二丁目/１１番,セブンイレブン清水池店,139.69308,35.62453
東京都/目黒区/目黒本町/二丁目/１８番,ミニストップ清水池店,139.69061,35.62526
東京都/目黒区/目黒本町/二丁目/１７番,セブンイレブン目黒本町2丁目店,139.69073,35.6259
東京都/目黒区/目黒本町/三丁目/１６番,ナチュラルローソン目黒本町三丁目店,139.69907,35.62287
東京都/目黒区/目黒本町/三丁目/５番,津端産業（株）,139.70226,35.62048
東京都/目黒区/目黒本町/三丁目/５番,セブンイレブン武蔵小山西口店,139.70226,35.62048
東京都/目黒区/目黒本町/三丁目/８番,ミニストップ目黒本町店,139.7003,35.62187
東京都/目黒区/目黒本町/五丁目/３２番,セブンイレブン目黒平和通り店,139.69911,35.62207
東京都/目黒区/目黒本町/六丁目/２１番,スリーエフ目黒本町店,139.69325,35.62003
東京都/目黒区/目黒本町/六丁目/６番,デーリーヤマザキ目黒本町店,139.69714,35.61834
東京都/目黒区/祐天寺/一丁目/１番,ナチュラルローソン祐天寺一丁目店,139.69418,35.64071
東京都/目黒区/祐天寺/二丁目/１４番,スリーエフ祐天寺駅前店,139.69092,35.63697
東京都/目黒区/祐天寺/二丁目/２番,セブンイレブン目黒祐天寺駅前店,139.69191,35.63776
東京都/目黒区/緑が丘/一丁目/１４番,ファミリーマート緑が丘一丁目店,139.67725,35.60997
東京都/目黒区/緑が丘/三丁目/２番,ファミリーマート目黒緑ヶ丘店,139.67917,35.60609
東京都/立川市/一番町/一丁目/３８番,セブンイレブン立川一番町1丁目店,139.38182,35.72429
東京都/立川市/一番町/一丁目/２４番,セブンイレブン立川東文化通り店,139.38432,35.72158
東京都/立川市/一番町/四丁目/３９番,デイリーヤマザキ立川一番町店,139.38309,35.73092
東京都/立川市/一番町/四丁目/５２番,ローソン立川一番町四丁目店,139.38034,35.73129
東京都/立川市/羽衣町/一丁目/８番,コミュニティ・ストア立川羽衣店,139.42587,35.69649
東京都/立川市/羽衣町/二丁目/１１番,セブンイレブン立川羽衣店,139.42993,35.69606
東京都/立川市/羽衣町/二丁目/４３番,エーエムピーエム西国立駅前店,139.42458,35.69296
東京都/立川市/羽衣町/二丁目/４９番,ファミリーマート立川羽衣町店,139.42821,35.69183
東京都/立川市/羽衣町/三丁目/１２番,ローソン立川羽衣町三丁目店,139.42331,35.69118
東京都/立川市/栄町/三丁目/５３番,ファミリーマート立川通り店,139.42654,35.70763
東京都/立川市/栄町/四丁目/１５番,ローソン立川栄町四丁目店,139.42253,35.71148
東京都/立川市/栄町/六丁目/２５番,セブンイレブン立川泉体育館駅前店,139.42047,35.71759
東京都/立川市/錦町/一丁目/１番,ローソン立川ウィンズ通店,139.41635,35.69756
東京都/立川市/錦町/一丁目/１４番,ローソン錦町一丁目店,139.4209,35.69664
東京都/立川市/錦町/一丁目/４番,エーエムピーエム立川錦町店,139.4169,35.69616
東京都/立川市/錦町/二丁目/１番,ミニストップ立川すずらん通店,139.41536,35.69501
東京都/立川市/錦町/二丁目/６番,スリーエイト錦町店,139.41437,35.69396
東京都/立川市/錦町/二丁目/６番,エーエムピーエム立川錦町2丁目店,139.41437,35.69396
東京都/立川市/錦町/三丁目/２番,ファミリーマート立川市役所前店,139.41937,35.69393
東京都/立川市/錦町/三丁目/５番,セブンイレブン立川市役所前店,139.41902,35.69267
東京都/立川市/錦町/五丁目/１０番,コミュニティ・ストア錦町こざかい店,139.41203,35.68899
東京都/立川市/錦町/六丁目/１番,サンクス立川錦町店,139.41713,35.68983
東京都/立川市/幸町/二丁目/１１番,セブンイレブン立川幸町店,139.42633,35.72052
東京都/立川市/幸町/五丁目/５０番,ファミリーマート立川四中前店,139.42471,35.7254
東京都/立川市/高松町/二丁目/２２番,セブンイレブン立川高松町店,139.42094,35.70531
東京都/立川市/高松町/三丁目/２１番,セブンイレブン立川高松町西店,139.4184,35.70321
東京都/立川市/高松町/三丁目/１５番,ミニストップ立川高松町3丁目店,139.41721,35.70184
東京都/立川市/砂川町/二丁目/１番,ローソン立川砂川町二丁目店,139.4024,35.72104
東京都/立川市/砂川町/二丁目/４０番,セブンイレブン立川砂川町店,139.39706,35.72112
東京都/立川市/砂川町/五丁目/５４番,ミニストップ立川砂川町店,139.40976,35.72666
東京都/立川市/柴崎町/一丁目/１１番,（有）巴屋商店,139.4035,35.69295
東京都/立川市/柴崎町/二丁目/１０番,セブンイレブン立川諏訪通り店,139.40874,35.69614
東京都/立川市/柴崎町/二丁目/２番,ローソン立川柴崎町店,139.41135,35.69718
東京都/立川市/柴崎町/三丁目/１４番,ローソン立川柴崎町三丁目店,139.41098,35.69439
東京都/立川市/柴崎町/三丁目/３番,ファミリーマート立川駅南口店,139.41385,35.69686
東京都/立川市/柴崎町/三丁目/６番,セブンイレブン立川駅南口店,139.41278,35.69592
東京都/立川市/柴崎町/三丁目/６番,サンクス立川柴崎町店,139.41278,35.69592
東京都/立川市/柴崎町/三丁目/８番,サンクス立川南口店,139.412,35.69602
東京都/立川市/若葉町/一丁目/１４番,セブンイレブン立川けやき台店,139.43629,35.71581
東京都/立川市/若葉町/三丁目/１番,ファミリーマート砂川九番店,139.43312,35.72182
東京都/立川市/若葉町/三丁目/３１番,セブンイレブン立川若葉町3丁目店,139.43892,35.72051
東京都/立川市/曙町/一丁目/１１番,ローソン立川曙町一丁目店,139.40608,35.69983
東京都/立川市/曙町/一丁目/３２番,コミュニティ・ストア立川北口店,139.41048,35.70097
東京都/立川市/曙町/二丁目/１７番,ローソン立川曙町２丁目店,139.41618,35.69997
東京都/立川市/曙町/二丁目/２２番,サンクス立川北口店,139.41698,35.69884
東京都/立川市/曙町/二丁目/２２番,コミュニティ・ストア立川北口きむら店,139.41698,35.69884
東京都/立川市/曙町/二丁目/３２番,コミュニティ・ストア曙町２丁目ヤギヤ店,139.41603,35.70174
東京都/立川市/曙町/二丁目/３４番,ローソン立川曙町店,139.41486,35.70164
東京都/立川市/曙町/二丁目/３４番,セブンイレブン立川曙町店,139.41486,35.70164
東京都/立川市/曙町/二丁目/４２番,セブンイレブン立川曙町2丁目店,139.41203,35.70108
東京都/立川市/曙町/二丁目/５番,サンクス立川曙町店,139.41309,35.69962
東京都/立川市/曙町/二丁目/１４番,ファミリーマート立川郵便局前店,139.41563,35.69937
東京都/立川市/曙町/三丁目/７番,セブンイレブン立川曙町3丁目店,139.42439,35.69868
